date,equity
2023-09-12,27573.869999999995
2023-09-13,27785.339999999997
2023-09-14,27805.57
2023-09-15,27472.449999999997
2023-09-18,27499.969999999994
2023-09-19,27395.16999999999
2023-09-20,27053.42
2023-09-21,26659.439999999995
2023-09-22,26664.989999999994
2023-09-25,26708.789999999994
2023-09-26,26629.139999999992
2023-09-27,26609.639999999992
2023-09-28,26629.889999999992
2023-09-29,26561.639999999992
2023-10-02,26561.639999999992
2023-10-03,26561.639999999992
2023-10-04,26561.639999999992
2023-10-05,26561.639999999992
2023-10-06,26591.999999999993
2023-10-09,26627.159999999993
2023-10-10,26618.359999999993
2023-10-11,26846.699999999993
2023-10-12,26898.379999999994
2023-10-13,26451.43999999999
2023-10-16,26702.419999999995
2023-10-17,26471.89999999999
2023-10-18,26136.749999999993
2023-10-19,25983.139999999992
2023-10-20,25615.429999999993
2023-10-23,25716.899999999994
2023-10-24,25862.41999999999
2023-10-25,25361.959999999992
2023-10-26,25040.179999999993
2023-10-27,25099.749999999993
2023-10-30,25239.319999999992
2023-10-31,25257.799999999992
2023-11-01,25501.619999999988
2023-11-02,25680.139999999992
2023-11-03,25780.92999999999
2023-11-06,25848.649999999994
2023-11-07,26078.41999999999
2023-11-08,26127.619999999988
2023-11-09,26006.55999999999
2023-11-10,26587.569999999992
2023-11-13,26472.30999999999
2023-11-14,26807.909999999985
2023-11-15,26819.23999999999
2023-11-16,26604.18999999999
2023-11-17,26731.96999999999
2023-11-20,26978.389999999992
2023-11-21,26811.19999999999
2023-11-22,26946.839999999993
2023-11-24,26960.12999999999
2023-11-27,26856.399999999987
2023-11-28,26868.59999999999
2023-11-29,26799.16999999999
2023-11-30,26820.129999999994
2023-12-01,26860.799999999992
2023-12-04,26675.14999999999
2023-12-05,26806.21999999999
2023-12-06,26585.409999999993
2023-12-07,26835.669999999987
2023-12-08,27059.889999999992
2023-12-11,27340.51999999999
2023-12-12,27727.519999999993
2023-12-13,27968.37999999999
2023-12-14,27935.95999999999
2023-12-15,28174.959999999992
2023-12-18,28384.54999999999
2023-12-19,28454.189999999988
2023-12-20,28110.07999999999
2023-12-21,28324.409999999993
2023-12-22,28258.30999999999
2023-12-26,28328.59999999999
2023-12-27,28319.409999999993
2023-12-28,28371.21999999999
2023-12-29,28283.80999999999
2024-01-02,27970.89999999999
2024-01-03,27773.599999999988
2024-01-04,27577.66999999999
2024-01-05,27591.24999999999
2024-01-08,27967.469999999994
2024-01-09,28082.26999999999
2024-01-10,28297.189999999988
2024-01-11,28414.07999999999
2024-01-12,28450.489999999987
2024-01-16,28464.34999999999
2024-01-17,28341.549999999992
2024-01-18,28709.79999999999
2024-01-19,29211.109999999993
2024-01-22,29212.819999999992
2024-01-23,29282.909999999985
2024-01-24,29454.67999999999
2024-01-25,29537.419999999987
2024-01-26,29403.67999999999
2024-01-29,29702.83999999999
2024-01-30,29743.51999999999
2024-01-31,29271.49999999999
2024-02-01,29666.009999999987
2024-02-02,30269.589999999993
2024-02-05,30196.93999999999
2024-02-06,30134.599999999988
2024-02-07,30459.029999999988
2024-02-08,30449.48999999999
2024-02-09,30700.919999999995
2024-02-12,30527.92999999999
2024-02-13,30206.25999999999
2024-02-14,30411.769999999986
2024-02-15,30529.089999999993
2024-02-16,30375.929999999986
2024-02-20,30322.31999999999
2024-02-21,30358.909999999993
2024-02-22,31185.96999999999
2024-02-23,31170.45999999999
2024-02-26,31267.79999999999
2024-02-27,31162.60999999999
2024-02-28,31187.48999999999
2024-02-29,31321.38999999999
2024-03-01,31826.65999999999
2024-03-04,31856.19999999999
2024-03-05,31447.16999999999
2024-03-06,31539.95999999999
2024-03-07,31874.17999999999
2024-03-08,31375.14999999999
2024-03-11,31244.149999999987
2024-03-12,31603.84999999999
2024-03-13,31529.56999999999
2024-03-14,31631.599999999995
2024-03-15,31275.789999999983
2024-03-18,31400.929999999986
2024-03-19,31553.95999999999
2024-03-20,31955.36999999999
2024-03-21,32428.23999999999
2024-03-22,32249.72999999999
2024-03-25,32098.46999999999
2024-03-26,31964.939999999988
2024-03-27,32039.39999999999
2024-03-28,32054.31999999999
2024-04-01,32164.279999999988
2024-04-02,32003.37999999999
2024-04-03,32135.289999999983
2024-04-04,31758.139999999992
2024-04-05,32157.48999999999
2024-04-08,32156.94999999999
2024-04-09,32146.19999999999
2024-04-10,32090.88999999999
2024-04-11,32456.069999999992
2024-04-12,31905.69999999999
2024-04-15,31577.459999999985
2024-04-16,31654.999999999993
2024-04-17,31360.44999999999
2024-04-18,31165.369999999988
2024-04-19,31099.869999999988
2024-04-22,31148.66999999999
2024-04-23,31045.46999999999
2024-04-24,31045.46999999999
2024-04-25,31045.46999999999
2024-04-26,31045.46999999999
2024-04-29,31180.34999999999
2024-04-30,30921.86999999999
2024-05-01,30842.90999999999
2024-05-02,30843.389999999992
2024-05-03,30792.50999999999
2024-05-06,30906.60999999999
2024-05-07,30651.90999999999
2024-05-08,30560.66999999999
2024-05-09,30515.72999999999
2024-05-10,30437.83999999999
2024-05-13,30601.23999999999
2024-05-14,30907.73999999999
2024-05-15,31080.47999999999
2024-05-16,31004.67999999999
2024-05-17,31051.599999999988
2024-05-20,30950.949999999986
2024-05-21,31421.149999999994
2024-05-22,31182.839999999993
2024-05-23,31227.929999999993
2024-05-24,31707.239999999994
2024-05-28,32029.549999999992
2024-05-29,31993.53999999999
2024-05-30,31653.77999999999
2024-05-31,31710.85999999999
2024-06-03,31947.829999999994
2024-06-04,31960.069999999992
2024-06-05,32388.00999999999
2024-06-06,32350.17999999999
2024-06-07,32449.49999999999
2024-06-10,32361.039999999994
2024-06-11,32538.94999999999
2024-06-12,33000.439999999995
2024-06-13,33143.78
2024-06-14,33224.10999999999
2024-06-17,33404.219999999994
2024-06-18,33472.40999999999
2024-06-20,33205.58999999999
2024-06-21,32975.62999999999
2024-06-24,32482.389999999992
2024-06-25,33077.689999999995
2024-06-26,33415.479999999996
2024-06-27,33493.119999999995
2024-06-28,33057.83999999999
2024-07-01,33452.60999999999
2024-07-02,33623.829999999994
2024-07-03,33913.439999999995
2024-07-05,34329.039999999986
2024-07-08,34361.91999999999
2024-07-09,34486.24999999999
2024-07-10,34930.509999999995
2024-07-11,33954.53999999999
2024-07-12,33995.92999999999
2024-07-15,33996.34999999999
2024-07-16,33905.48999999999
2024-07-17,33144.51999999999
2024-07-18,32727.619999999988
2024-07-19,32630.57999999999
2024-07-22,32679.45999999999
2024-07-23,32698.899999999987
2024-07-24,32410.89999999999
2024-07-25,32387.61999999999
2024-07-26,32484.57999999999
2024-07-29,32457.93999999999
2024-07-30,32575.539999999994
2024-07-31,32596.899999999994
2024-08-01,32391.459999999992
2024-08-02,32286.09999999999
2024-08-05,31786.899999999994
2024-08-06,31786.899999999994
2024-08-07,31786.899999999994
2024-08-08,31786.899999999994
2024-08-09,31786.899999999994
2024-08-12,31786.899999999994
2024-08-13,31798.869999999995
2024-08-14,31782.849999999995
2024-08-15,31877.979999999996
2024-08-16,31788.789999999994
2024-08-19,31805.529999999995
2024-08-20,31782.579999999994
2024-08-21,31835.819999999992
2024-08-22,31539.239999999998
2024-08-23,31687.069999999992
2024-08-26,31481.97999999999
2024-08-27,31593.479999999996
2024-08-28,31453.539999999994
2024-08-29,31606.199999999997
2024-08-30,31866.989999999994
2024-09-03,31230.719999999994
2024-09-04,31239.819999999992
2024-09-05,31192.489999999998
2024-09-06,30446.839999999993
2024-09-09,30739.499999999993
2024-09-10,30447.989999999994
2024-09-11,30513.939999999995
2024-09-12,30639.469999999994
2024-09-13,30710.239999999994
2024-09-16,30617.389999999992
2024-09-17,30725.439999999995
2024-09-18,30456.299999999992
2024-09-19,31032.899999999994
2024-09-20,30922.389999999992
2024-09-23,31286.499999999993
2024-09-24,31061.179999999993
2024-09-25,31083.289999999986
2024-09-26,31037.179999999993
2024-09-27,31091.769999999997
2024-09-30,31151.019999999997
2024-10-01,30992.499999999993
2024-10-02,30739.089999999997
2024-10-03,30573.329999999994
2024-10-04,31026.089999999997
2024-10-07,30441.289999999994
2024-10-08,30738.44999999999
2024-10-09,30807.859999999993
2024-10-10,30732.999999999993
2024-10-11,30511.779999999995
2024-10-14,30709.119999999995
2024-10-15,30395.73999999999
2024-10-16,30573.84999999999
2024-10-17,30687.299999999992
2024-10-18,30792.729999999996
2024-10-21,30912.819999999992
2024-10-22,31029.09
2024-10-23,30531.509999999995
2024-10-24,30593.319999999992
2024-10-25,30675.259999999995
2024-10-28,30695.11999999999
2024-10-29,30816.019999999993
2024-10-30,31060.119999999995
2024-10-31,30247.569999999992
2024-11-01,30664.769999999997
2024-11-04,30586.799999999996
2024-11-05,30904.139999999992
2024-11-06,31825.069999999992
2024-11-07,32134.089999999997
2024-11-08,32035.869999999995
2024-11-11,32032.199999999997
2024-11-12,32188.189999999995
2024-11-13,32171.309999999998
2024-11-14,31981.73999999999
2024-11-15,31476.869999999995
2024-11-18,31529.809999999998
2024-11-19,31923.869999999995
2024-11-20,31710.539999999994
2024-11-21,31467.139999999992
2024-11-22,31212.729999999996
2024-11-25,31269.139999999992
2024-11-26,31515.34999999999
2024-11-27,31332.55999999999
2024-11-29,31462.969999999987
2024-12-02,31698.77999999999
2024-12-03,31766.739999999994
2024-12-04,32013.079999999994
2024-12-05,32056.77999999999
2024-12-06,32322.179999999993
2024-12-09,32348.089999999993
2024-12-10,32634.259999999995
2024-12-11,33133.219999999994
2024-12-12,33025.63
2024-12-13,32918.31
2024-12-16,33381.329999999994
2024-12-17,33401.81999999999
2024-12-18,32378.30999999999
2024-12-19,32566.98999999999
2024-12-20,32788.969999999994
2024-12-23,32873.17999999999
2024-12-24,33170.59999999999
2024-12-26,33115.44999999999
2024-12-27,32773.619999999995
2024-12-30,32489.579999999994
2024-12-31,32330.759999999995
2025-01-02,32195.739999999994
2025-01-03,32357.579999999994
2025-01-06,32607.169999999995
2025-01-07,32046.23999999999
2025-01-08,32020.009999999995
2025-01-10,31632.959999999995
2025-01-13,31519.389999999992
2025-01-14,31469.149999999994
2025-01-15,31864.259999999995
2025-01-16,31744.019999999993
2025-01-17,32052.839999999997
2025-01-21,32294.879999999994
2025-01-22,32608.909999999993
2025-01-23,32740.669999999987
2025-01-24,32622.549999999996
2025-01-27,31895.869999999995
2025-01-28,32189.159999999993
2025-01-29,32141.49999999999
2025-01-30,32157.299999999996
2025-01-31,32243.68999999999
2025-02-03,32236.80999999999
2025-02-04,32543.47999999999
2025-02-05,32212.889999999992
2025-02-06,32388.759999999987
2025-02-07,31979.829999999994
2025-02-10,32104.399999999987
2025-02-11,32141.759999999995
2025-02-12,32142.819999999992
2025-02-13,32319.54999999999
2025-02-14,32206.11999999999
2025-02-18,32269.50999999999
2025-02-19,32197.30999999999
2025-02-20,31530.259999999995
2025-02-21,31257.16999999999
2025-02-24,31138.489999999998
2025-02-25,31122.459999999995
2025-02-26,31102.019999999997
2025-02-27,31173.559999999998
2025-02-28,31271.139999999996
2025-03-03,31258.679999999997
2025-03-04,31124.42
2025-03-05,31130.719999999998
2025-03-06,31026.28
2025-03-07,31026.28
2025-03-10,31026.28
2025-03-11,31026.28
2025-03-12,31026.28
2025-03-13,31026.28
2025-03-14,31026.28
2025-03-17,31026.28
2025-03-18,31026.28
2025-03-19,31026.28
2025-03-20,31026.28
2025-03-21,31026.28
2025-03-24,31026.28
2025-03-25,31026.28
2025-03-26,31026.28
2025-03-27,31026.28
2025-03-28,31026.28
2025-03-31,31026.28
2025-04-01,31026.28
2025-04-02,31026.28
2025-04-03,31026.28
2025-04-04,31026.28
2025-04-07,31026.28
2025-04-08,31026.28
2025-04-09,31026.28
2025-04-10,31026.28
2025-04-11,31026.28
2025-04-14,31026.28
2025-04-15,31026.28
2025-04-16,31026.28
2025-04-17,31026.28
2025-04-21,31026.28
2025-04-22,31026.28
2025-04-23,30973.480000000003
2025-04-24,31017.160000000003
2025-04-25,31081.0
2025-04-28,31040.520000000004
2025-04-29,31140.04
2025-04-30,31084.820000000003
2025-05-01,31364.060000000005
2025-05-02,32070.370000000006
2025-05-05,31943.37
2025-05-06,31637.49
2025-05-07,31847.590000000004
2025-05-08,32123.890000000003
2025-05-09,32275.670000000002
2025-05-12,33490.020000000004
2025-05-13,34127.62
2025-05-14,34496.23000000001
2025-05-15,34334.94
2025-05-16,34432.520000000004
2025-05-19,34351.990000000005
2025-05-20,34372.90000000001
2025-05-21,33956.82000000001
2025-05-22,34080.76000000001
2025-05-23,33912.47
2025-05-27,34819.98000000001
2025-05-28,34738.33
2025-05-29,34857.7
2025-05-30,34775.240000000005
2025-06-02,35118.14
2025-06-03,35360.490000000005
2025-06-04,35356.95000000001
2025-06-05,34482.770000000004
2025-06-06,34503.66
2025-06-09,34672.84
2025-06-10,35026.89
2025-06-11,35110.87
2025-06-12,35087.94
2025-06-13,34815.88
2025-06-16,35229.51
2025-06-17,34896.14000000001
2025-06-18,35166.92
2025-06-20,35081.18000000001
2025-06-23,35946.94
2025-06-24,36256.54000000001
2025-06-25,36084.94
2025-06-26,36392.850000000006
2025-06-27,36405.42
2025-06-30,36583.37000000001
2025-07-01,35890.36
2025-07-02,36201.51
2025-07-03,36554.76
2025-07-07,36146.240000000005
2025-07-08,35881.28
2025-07-09,36150.76
2025-07-10,36250.43000000001
2025-07-11,36190.3
2025-07-14,36393.75
2025-07-15,36323.66
2025-07-16,36415.56
2025-07-17,36641.700000000004
2025-07-18,36755.58
2025-07-21,36939.20000000001
2025-07-22,36673.350000000006
2025-07-23,36958.72
2025-07-24,36747.07000000001
2025-07-25,37049.82000000001
2025-07-28,37323.119999999995
2025-07-29,37217.36
2025-07-30,37267.41
2025-07-31,37043.58
2025-08-01,36465.42
2025-08-04,37241.59000000001
2025-08-05,36875.37
2025-08-06,37487.01000000001
2025-08-07,37367.810000000005
2025-08-08,37642.46000000001
2025-08-11,37763.880000000005
2025-08-12,38302.58
2025-08-13,37856.76
2025-08-14,37941.19
2025-08-15,37632.94
2025-08-18,37586.15000000001
2025-08-19,37052.95000000001
2025-08-20,36895.64
2025-08-21,36479.18
2025-08-22,37044.630000000005
2025-08-25,37116.240000000005
2025-08-26,37359.740000000005
2025-08-27,37346.12
2025-08-28,37548.130000000005
2025-08-29,37003.560000000005
2025-09-02,36832.01000000001
2025-09-03,37003.87000000001
2025-09-04,37277.64000000001
2025-09-05,37918.59000000001
2025-09-08,38160.060000000005
2025-09-09,38097.78000000001
2025-09-10,38766.990000000005
2025-09-11,38946.37
2025-09-12,39369.110000000015
2025-09-15,39807.25000000001
2025-09-16,39981.97000000001
2025-09-17,39685.12000000001
2025-09-18,39570.66000000001
2025-09-19,39735.28000000001
